42;672925;24080000000;23416000000
49;1709097;38496000000;37760000000
50;680330;18340000000;17096000000
52;739946;22976000000;22448000000
54;2728617;58008000000;56884000000
61;66135;2184000000;1796000000
68;28;24000000;16000000
70;739946;23368000000;22764000000
76;822121;15656000000;14284000000
77;124479;2280000000;2012000000
87;1140459;17064000000;16372000000
89;44711;776000000;760000000
91;23;4000000;4000000
94;3144070;40252000000;39164000000
95;680330;9508000000;9332000000
96;149658;3928000000;3192000000
98;20102;660000000;596000000
99;55733;232000000;212000000
105;655797;16144000000;15412000000
106;929304;18560000000;18212000000
107;1052082;21536000000;21284000000
108;1413109;23820000000;22912000000
113;5011;404000000;260000000
116;212298;5348000000;4712000000
121;114518;2552000000;2468000000
122;0;1648000000;1616000000
125;606;28000000;24000000
126;52463;1932000000;1716000000
132;0;164000000;136000000
134;110138;4360000000;3840000000
135;585;28000000;28000000
138;322;20000000;20000000
140;50;48000000;48000000
141;586720;4548000000;4340000000
143;84378;3984000000;2848000000
144;62;36000000;24000000
145;17935;348000000;304000000
146;129479;1724000000;1624000000
147;107804;3072000000;2924000000
148;8557;412000000;336000000
151;9589898;46252000000;45520000000
155;2742276;34564000000;34040000000
165;722671;10456000000;9700000000
166;63949;1100000000;1040000000
167;332867;7012000000;6704000000
168;141917;1636000000;1592000000
169;5407;76000000;60000000
174;3555045;49352000000;48180000000
175;237239;3116000000;2220000000
178;3200584;34416000000;33224000000
179;399879;1672000000;1472000000
180;90897;2556000000;2152000000
181;90897;1856000000;1856000000
182;174663;4076000000;3888000000
186;159141;2024000000;1848000000
187;2419655;21904000000;21252000000
190;118;56000000;40000000
191;7068;204000000;136000000
193;1059972;18128000000;17352000000
196;159399811;203832000000;201492000000
198;414778;4876000000;4552000000
200;166950;2788000000;2500000000
201;296;80000000;68000000
202;440287;4236000000;4180000000
204;1611544;27236000000;26628000000
205;3552567;24216000000;23380000000
206;3880057;45208000000;43984000000
207;129615120;600772000000;587236000000
208;35109;868000000;724000000
214;14048307;87304000000;84860000000
216;822121;7424000000;7004000000
217;332867;7012000000;6692000000
219;4376775;41104000000;40084000000
220;375892;5884000000;5208000000
221;502203;6428000000;6176000000
223;18;2932000000;2912000000
225;368759;7780000000;7424000000
227;86;84000000;68000000
228;12;4000000;0
229;1132302;15580000000;14736000000
231;80982;1544000000;1396000000
233;16424892;306388000000;300336000000
235;1059972;18888000000;17708000000
238;1848;120000000;96000000
240;438265;3104000000;2820000000
241;12536186;76120000000;74060000000
242;179566091;600780000000;595884000000
243;332867;8200000000;7212000000
244;3285215;65968000000;63776000000
245;78;56000000;48000000
246;48924719;385364000000;375220000000
247;2156;132000000;80000000
248;8551;312000000;228000000
251;184770;1372000000;1304000000
253;187144;1812000000;1688000000
254;72633;2568000000;2236000000
256;201;4000000;4000000
257;18172000;391304000000;382664000000
258;432;32000000;20000000
260;228463;3468000000;3180000000
261;171;20000000;8000000
262;58690;1260000000;1148000000
263;34344;612000000;556000000
269;49621;1112000000;1092000000
270;3139658;21128000000;20176000000
273;257;48000000;32000000
275;342869118;600772000000;599156000000
276;5;4268000000;3648000000
277;189207;2908000000;2520000000
279;3717701;33608000000;33168000000
280;379478;6312000000;5928000000
282;0;4000000;0
283;17943531;105720000000;103680000000
284;78957;2788000000;1972000000
285;2556723;34768000000;34020000000
286;340;40000000;36000000
287;202;20000000;20000000
288;2820013;18124000000;16788000000
289;79377;948000000;880000000
290;5099;264000000;204000000
293;2788161;45576000000;44628000000
294;720809;14832000000;14180000000
295;15063;360000000;336000000
297;2225;104000000;60000000
299;0;0;0
300;1508;32000000;28000000
301;17769;472000000;452000000
302;29;4000000;4000000
304;490806;4968000000;4848000000
305;0;964000000;948000000
306;2524922;40632000000;39592000000
308;363588;4560000000;4504000000
309;330;20000000;12000000
310;1096;32000000;24000000
312;199734;4304000000;3484000000
313;68;12000000;8000000
314;38;8000000;4000000
315;46266;736000000;704000000
316;129547;1540000000;1336000000
317;333069;2564000000;2504000000
318;228945;2048000000;1992000000
321;1611544;27140000000;26576000000
326;2457552;31440000000;30424000000
328;362;32000000;12000000
329;595288;16024000000;15420000000
330;0;8000000;8000000
331;11088;424000000;356000000
335;9154313;71220000000;68812000000
337;750224;8120000000;7964000000
338;4691808;39628000000;38592000000
339;3924906;23544000000;22792000000
340;84467;1680000000;1292000000
342;100187984;600660000000;590924000000
343;4777;64000000;48000000
344;1667791;17444000000;16360000000
345;7482711;74480000000;72828000000
346;9826268;98008000000;95788000000
347;3055737;19872000000;19224000000
348;1221020;12848000000;12248000000
349;333775;5784000000;5480000000
350;74248;1580000000;1536000000
351;209153;840000000;552000000
352;66370229;398524000000;389972000000
353;65742;1828000000;1440000000
354;4581915;27720000000;27140000000
355;567048;4900000000;4436000000
356;373600;4452000000;4320000000
357;10151;108000000;100000000
358;1232253;16436000000;16272000000
359;0;6912000000;6900000000
360;3896710;21656000000;20276000000
361;12724749;71532000000;70324000000
362;609;40000000;32000000
363;19035458;124244000000;121912000000
364;5600;228000000;148000000
365;10;0;0
366;169512;1860000000;1568000000
367;8;4000000;4000000
368;51806028;400468000000;392948000000
369;4694656;27488000000;26760000000
370;12988;256000000;196000000
371;1034781;10068000000;9492000000
372;91551;1336000000;1160000000
373;91902868;600748000000;588024000000
374;97011222;600592000000;587888000000
375;10147296;66672000000;64888000000
376;9334577;50392000000;49364000000
377;101890896;600544000000;591828000000
378;19207426;72828000000;71292000000
379;16834611;53808000000;52824000000
380;9661345;58584000000;57016000000
381;9661891;58504000000;56896000000
382;26973329;104560000000;102940000000
383;19026878;73684000000;72648000000
384;36605538;123764000000;121708000000
385;8472299;31444000000;30780000000
386;8151664;51608000000;50292000000
387;101402985;600496000000;588792000000
388;9846037;52352000000;51108000000
389;17015427;45188000000;44212000000
390;10381766;29628000000;29080000000
391;115680110;600308000000;587656000000
392;5739037;40468000000;39100000000
393;164178379;599856000000;587440000000
394;12799;340000000;184000000
395;3925529;40592000000;39324000000
396;17413;284000000;200000000
398;18898684;127720000000;125220000000
399;60;8000000;8000000
400;6868143;79600000000;77216000000
401;4114209;23488000000;23064000000
402;815186;6984000000;6264000000
403;1660;100000000;52000000
404;7050143;107876000000;103920000000
405;7482711;74412000000;72624000000
406;38099599;79784000000;78140000000
407;76946;1412000000;1100000000
408;41106;716000000;532000000
409;332973;5304000000;5052000000
410;14816616;118816000000;116576000000
411;12152;212000000;148000000
412;8713;352000000;264000000
413;6046;180000000;112000000
414;1050754;7508000000;7084000000
415;878810;9564000000;9304000000
416;19;24000000;16000000
417;2557738;32732000000;32176000000
418;173785838;600748000000;592364000000
419;3285215;31920000000;30592000000
420;0;7112000000;6864000000
421;1594397;22888000000;21728000000
422;4387507;39048000000;38288000000
423;359667;2064000000;1920000000
424;1016291;4276000000;3468000000
425;3284;76000000;68000000
426;74965074;96444000000;95076000000
427;410745;4020000000;3316000000
428;725974;6164000000;5592000000
429;185197;3048000000;2896000000
430;387346;3176000000;3144000000
431;153391694;599960000000;587784000000
432;3705926;42304000000;40728000000
433;185838028;600784000000;593960000000
434;2965479;24708000000;23564000000
435;19381788;50004000000;47712000000
436;5185;52000000;36000000
437;1096746;10272000000;9928000000
438;1613715;26528000000;25380000000
439;129135271;600736000000;590284000000
440;66659278;276024000000;268688000000
441;3555064;24812000000;24412000000
442;49516209;133736000000;131268000000
443;44986913;84500000000;83756000000
444;3608502;44900000000;43344000000
445;5058550;33660000000;32188000000
446;796994;4256000000;3960000000
448;98525110;600684000000;591760000000
449;166092;2944000000;2284000000
450;99966262;600488000000;591252000000
451;1057670;12212000000;11168000000
452;344;12000000;12000000
453;499351;4360000000;4296000000
454;223798;1824000000;1736000000
