698;49700214;600732000000;594272000000
699;36645677;600612000000;591308000000
700;35863027;600740000000;589684000000
701;2024347;35784000000;34536000000
702;3295655;107140000000;104228000000
703;1016291;7044000000;6760000000
704;23;8000000;4000000
705;5938;212000000;192000000
706;414046;12264000000;11904000000
707;56;4000000;4000000
708;7050143;191544000000;187136000000
709;50149631;600696000000;591420000000
710;33467169;600728000000;587756000000
711;4596658;81640000000;79680000000
712;10089284;173964000000;171152000000
713;34830482;600704000000;589244000000
714;2;0;0
715;5267;308000000;256000000
716;23387;832000000;768000000
717;26757012;600720000000;588064000000
718;311464;7904000000;7444000000
719;569346;12844000000;12392000000
720;11750;440000000;432000000
721;2980035;76456000000;74516000000
722;1323002;41412000000;40180000000
723;3975887;72220000000;70812000000
724;2674442;77632000000;75216000000
725;8;0;0
726;84996;3084000000;2952000000
727;696532;21840000000;21320000000
728;7259361;164684000000;160820000000
729;15;0;0
730;1644219;29508000000;28788000000
731;137245;5568000000;5104000000
732;3033;124000000;104000000
733;1599231;40508000000;39492000000
734;3659334;112532000000;109644000000
735;3822987;86084000000;83364000000
736;21964807;600740000000;587436000000
737;24691227;600724000000;587880000000
738;949234;26148000000;25296000000
739;3926322;107508000000;104432000000
740;2521730;66120000000;64220000000
741;13161;648000000;532000000
742;761610;23492000000;22884000000
743;1671263;57632000000;55924000000
744;796428;24164000000;23260000000
745;771676;13764000000;13344000000
746;480682;12228000000;11844000000
747;110;16000000;8000000
748;1051344;21804000000;21536000000
749;103432;2864000000;2800000000
750;636892;10484000000;9896000000
751;39264;1732000000;1452000000
752;2097300;62688000000;61396000000
753;1033124;17568000000;16908000000
754;14895138;418840000000;410140000000
755;554525;19348000000;18752000000
756;1164381;18492000000;17780000000
757;3063058;56492000000;55324000000
758;1409679;31648000000;30528000000
759;16912;640000000;580000000
760;4293;192000000;160000000
761;323065;8388000000;8160000000
762;76405;2944000000;2852000000
763;202527;6864000000;6584000000
764;5008960;72048000000;70496000000
765;1265322;38624000000;37308000000
766;22;8000000;8000000
767;70352;3344000000;3152000000
768;783309;16704000000;16424000000
769;1375583;48384000000;47180000000
770;433028;14760000000;14308000000
771;2484925;79352000000;77120000000
772;16588;708000000;556000000
773;1029704;20888000000;20332000000
774;306780;9688000000;9364000000
775;4783;28000000;24000000
776;413;20000000;16000000
777;102306;2476000000;2340000000
778;53142;2092000000;2036000000
779;1286292;20300000000;19736000000
780;1225909;41592000000;40348000000
781;73132;2176000000;2044000000
782;17457608;518232000000;506896000000
783;105493;4152000000;3780000000
784;6550;204000000;180000000
785;9419;500000000;444000000
786;16172;764000000;744000000
787;30452;988000000;956000000
788;149063;4200000000;4136000000
789;104;12000000;8000000
790;377209;12836000000;12404000000
791;45953;1196000000;1180000000
792;405;20000000;20000000
793;1057461;24852000000;24532000000
794;247949;4988000000;4732000000
795;446067;12620000000;12328000000
796;499741;7064000000;6856000000
797;24268;928000000;912000000
798;13;4000000;4000000
799;24;4000000;0
800;11;4000000;4000000
801;34595;1352000000;1332000000
802;71;8000000;4000000
803;98563;3684000000;3588000000
804;2520538;44408000000;43788000000
805;28;8000000;4000000
806;13030;824000000;580000000
807;576315;18128000000;17576000000
808;16;4000000;4000000
809;16;4000000;4000000
810;12;0;0
811;528465;21292000000;20616000000
812;19961090;480308000000;471104000000
813;3081;272000000;172000000
814;1607;120000000;68000000
815;680052;14072000000;13664000000
816;141984;3164000000;3116000000
817;2006726;68516000000;66392000000
818;179630;8032000000;7628000000
819;124;12000000;12000000
820;1655;84000000;76000000
821;150113;3612000000;3516000000
822;19430075;497756000000;487828000000
823;970133;24032000000;23044000000
824;4434689;154372000000;150540000000
825;41031;1444000000;1328000000
826;19069160;228848000000;224404000000
827;19341438;562596000000;548656000000
828;172137;7008000000;6436000000
829;61525;1276000000;1232000000
830;1670326;30816000000;30164000000
831;1713264;26300000000;25348000000
832;266176;8020000000;7408000000
833;2526106;67412000000;66044000000
834;7171;232000000;192000000
835;234699;5676000000;5444000000
836;1466;64000000;48000000
837;411313;11220000000;10852000000
838;70346;1664000000;1580000000
839;11196;452000000;428000000
840;30306;1196000000;1136000000
841;62;12000000;4000000
842;82;16000000;16000000
843;43652;1064000000;1048000000
844;693;28000000;28000000
845;77287;2576000000;2472000000
846;15531;372000000;356000000
847;2068494;67496000000;66496000000
848;88403;2780000000;2580000000
849;3065;164000000;144000000
850;260;8000000;4000000
851;176;36000000;12000000
852;15109;600000000;592000000
853;626020;19604000000;19496000000
854;574760;20796000000;20216000000
855;69469;1996000000;1804000000
856;582;48000000;40000000
857;27;4000000;4000000
858;805784;13528000000;13064000000
859;866243;16668000000;16368000000
860;1491;64000000;60000000
861;158454;3000000000;2668000000
862;933981;29016000000;28320000000
863;10817;380000000;360000000
864;2485;132000000;120000000
865;154;16000000;8000000
866;184377;4928000000;4804000000
867;4669;164000000;160000000
868;84900;2392000000;2336000000
869;12586;580000000;580000000
870;281719;7584000000;7520000000
871;1243181;30964000000;30552000000
872;3320;92000000;68000000
873;3991;228000000;192000000
874;382;16000000;16000000
875;24111;964000000;640000000
876;10279;500000000;444000000
877;94526;3752000000;3620000000
878;45;4000000;0
879;538470;12552000000;12304000000
880;6;0;0
881;99151;4196000000;4068000000
882;3903;216000000;216000000
