Neo4j-6.1.0		10	1	48.1563	LIMIT
Neo4j-6.1.0		10	2	40.2482	LIMIT
Neo4j-6.1.0		10	4	39.8720	LIMIT
Neo4j-6.1.0		10	5	34.0374	LIMIT
Neo4j-6.1.0		10	6	27.9043	LIMIT
Neo4j-6.1.0		10	1	48.0880	LIMIT
Neo4j-6.1.0		10	2	40.1011	LIMIT
Neo4j-6.1.0		10	4	40.4245	LIMIT
Neo4j-6.1.0		10	5	34.0491	LIMIT
Neo4j-6.1.0		10	6	27.8675	LIMIT
Neo4j-6.1.0		10	1	47.7891	LIMIT
Neo4j-6.1.0		10	2	40.3562	LIMIT
Neo4j-6.1.0		10	4	39.7843	LIMIT
Neo4j-6.1.0		10	5	34.2008	LIMIT
Neo4j-6.1.0		10	6	27.6940	LIMIT
Neo4j-6.1.0		10	1	47.7866	LIMIT
Neo4j-6.1.0		10	2	40.4762	LIMIT
Neo4j-6.1.0		10	4	40.0587	LIMIT
Neo4j-6.1.0		10	5	33.4601	LIMIT
Neo4j-6.1.0		10	6	27.7793	LIMIT
Neo4j-6.1.0		10	1	47.8662	LIMIT
Neo4j-6.1.0		10	2	40.6956	LIMIT
Neo4j-6.1.0		10	4	40.0519	LIMIT
Neo4j-6.1.0		10	5	34.0810	LIMIT
Neo4j-6.1.0		10	6	27.7371	LIMIT
Neo4j-6.1.0		10	1	48.0190	LIMIT
Neo4j-6.1.0		10	2	40.7175	LIMIT
Neo4j-6.1.0		10	4	39.8646	LIMIT
Neo4j-6.1.0		10	5	33.5854	LIMIT
Neo4j-6.1.0		10	6	27.7916	LIMIT
Umbra		10	1	2.3709	LIMIT1
Umbra		10	2	0.8007	LIMIT1
Umbra		10	3	1.3457	LIMIT1
Umbra		10	4	5.2939	LIMIT1
Umbra		10	5	2.6628	LIMIT1
Umbra		10	6	0.2578	LIMIT1
Umbra		10	7	6.3040	LIMIT1
Umbra		10	8	7.3722	LIMIT1
Umbra		10	9	32.3884	LIMIT1
Umbra		10	1	2.3521	LIMIT1
Umbra		10	2	0.8035	LIMIT1
Umbra		10	3	1.3536	LIMIT1
Umbra		10	4	5.2921	LIMIT1
Umbra		10	5	2.6628	LIMIT1
Umbra		10	6	0.2559	LIMIT1
Umbra		10	7	6.2971	LIMIT1
Umbra		10	8	7.3720	LIMIT1
Umbra		10	9	32.3954	LIMIT1
Umbra		10	1	2.2627	LIMIT1
Umbra		10	2	0.7953	LIMIT1
Umbra		10	3	1.3604	LIMIT1
Umbra		10	4	5.3019	LIMIT1
Umbra		10	5	2.6552	LIMIT1
Umbra		10	6	0.2566	LIMIT1
Umbra		10	7	6.3091	LIMIT1
Umbra		10	8	7.3632	LIMIT1
Umbra		10	9	32.3984	LIMIT1
Umbra		10	1	2.2783	LIMIT1
Umbra		10	2	0.8081	LIMIT1
Umbra		10	3	1.3517	LIMIT1
Umbra		10	4	5.3231	LIMIT1
Umbra		10	5	2.6475	LIMIT1
Umbra		10	6	0.2606	LIMIT1
Umbra		10	7	6.3074	LIMIT1
Umbra		10	8	7.3655	LIMIT1
Umbra		10	9	32.4381	LIMIT1
Umbra		10	1	2.2712	LIMIT1
Umbra		10	2	0.8077	LIMIT1
Umbra		10	3	1.3563	LIMIT1
Umbra		10	4	5.3056	LIMIT1
Umbra		10	5	2.6486	LIMIT1
Umbra		10	6	0.2604	LIMIT1
Umbra		10	7	6.2964	LIMIT1
Umbra		10	8	7.3578	LIMIT1
Umbra		10	9	32.3672	LIMIT1
Umbra		10	1	2.2801	LIMIT1
Umbra		10	2	0.7975	LIMIT1
Umbra		10	3	1.3528	LIMIT1
Umbra		10	4	5.2992	LIMIT1
Umbra		10	5	2.6723	LIMIT1
Umbra		10	6	0.2571	LIMIT1
Umbra		10	7	6.3230	LIMIT1
Umbra		10	8	7.3617	LIMIT1
Umbra		10	9	32.4114	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.5108	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7213	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9549	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.4684	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.4141	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3306	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.5293	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7283	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9572	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.4885	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.4353	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3480	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.4568	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7145	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9476	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.4117	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.4013	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3449	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.4730	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7351	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9539	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.4825	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.4358	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3473	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.4853	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7198	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9527	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.4373	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.4280	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3514	LIMIT1
DuckDB-1.5.1	1 threads	10	1	3.4684	LIMIT1
DuckDB-1.5.1	1 threads	10	2	0.7231	LIMIT1
DuckDB-1.5.1	1 threads	10	3	0.9474	LIMIT1
DuckDB-1.5.1	1 threads	10	4	5.3971	LIMIT1
DuckDB-1.5.1	1 threads	10	5	3.3807	LIMIT1
DuckDB-1.5.1	1 threads	10	6	0.3224	LIMIT1
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
KuzuDB-0.11.3	1 threads	10	1	16.4561	1000000
KuzuDB-0.11.3	1 threads	10	2	5.0611	1000000
KuzuDB-0.11.3	1 threads	10	3	118.4810	1000000
KuzuDB-0.11.3	1 threads	10	4	5.1267	1000000
KuzuDB-0.11.3	1 threads	10	5	4.9479	1000000
KuzuDB-0.11.3	1 threads	10	6	2.0901	1000000
Memgraph		10	1	5.6700	LIMIT1
Memgraph		10	2	28.2805	LIMIT1
Memgraph		10	4	6.1868	LIMIT1
Memgraph		10	5	5.5467	LIMIT1
Memgraph		10	6	4.6241	LIMIT1
Memgraph		10	1	10.4644	LIMIT1
Memgraph		10	2	61.4519	LIMIT1
Memgraph		10	4	6.3818	LIMIT1
Memgraph		10	5	5.6663	LIMIT1
Memgraph		10	6	4.7344	LIMIT1
Memgraph		10	1	10.2732	LIMIT1
Memgraph		10	2	60.7019	LIMIT1
Memgraph		10	4	6.3270	LIMIT1
Memgraph		10	5	5.7330	LIMIT1
Memgraph		10	6	3.5501	LIMIT1
Memgraph		10	1	6.1352	LIMIT1
Memgraph		10	2	28.4052	LIMIT1
Memgraph		10	4	3.3858	LIMIT1
Memgraph		10	5	3.0264	LIMIT1
Memgraph		10	6	2.4860	LIMIT1
Memgraph		10	1	5.8458	LIMIT1
Memgraph		10	2	28.4459	LIMIT1
Memgraph		10	4	3.4203	LIMIT1
Memgraph		10	5	3.0559	LIMIT1
Memgraph		10	6	2.5024	LIMIT1
Memgraph		10	1	5.6106	LIMIT1
Memgraph		10	2	42.3681	LIMIT1
Memgraph		10	4	6.2750	LIMIT1
Memgraph		10	5	5.7748	LIMIT1
Memgraph		10	6	4.9379	LIMIT1
