119	16	0.119222
120	10638	37.659810
121	3	0.041071
122	46	0.180063
123	54	0.363115
124	0	0.012441
125	2	0.028930
126	0	0.008730
127	0	0.013861
128	1	0.021720
129	0	0.013160
130	6	0.061361
131	0	0.012511
132	20	0.046070
133	0	0.007901
134	94	0.587909
135	0	0.012980
136	9	0.078851
137	51	0.319125
138	1	0.021600
139	1	0.017450
140	3	0.038401
141	0	0.013590
142	0	0.009070
143	1	0.020581
144	463	1.734157
145	331	1.660526
146	4	0.045911
147	0	0.009590
148	0	0.011030
149	2977	12.492626
150	6266	22.341970
151	0	0.024690
152	3	0.054011
153	26	0.189143
154	57	0.417167
155	38	0.294724
156	1	0.024991
157	7730	19.697579
158	144	0.712451
159	8	0.097062
160	821	4.271267
161	1	0.033050
162	46	0.349635
163	0	0.015120
164	8	0.087642
165	44	0.295054
166	0	0.006220
167	0	0.008240
168	1	0.024930
169	1941	6.862598
170	127	0.891834
171	53	0.322385
172	1082	6.108176
173	2310	6.474022
174	1	0.035390
175	0	0.016120
176	365	2.338076
177	92	0.676210
178	4	0.061301
179	524	3.427634
180	0	0.013790
181	19185	78.249517
182	1092	2.830584
183	46992	109.327172
184	5	0.074961
185	0	0.014750
186	35	0.197673
187	112	0.752481
188	17858	61.321050
189	19	0.078301
190	344	1.412902
191	22	0.180433
192	3	0.039841
193	0	0.014320
194	0	0.014920
195	1	0.025651
196	10	0.064741
197	1	0.026680
198	54112	117.980949
199	4	0.062181
200	0	0.015571
201	3	0.040960
202	1	0.024381
203	1224	6.054755
204	1	0.033601
205	1	0.022020
206	1	0.025730
207	0	0.008861
208	0	0.014630
209	3	0.036611
210	428	1.675536
211	2	0.033271
212	27	0.218683
213	99	0.819873
214	20	0.193053
215	52	0.443717
216	15	0.145853
217	181	1.361341
218	6	0.068071
219	2	0.025811
220	6	0.048771
221	2	0.025970
222	64	0.474467
223	4	0.034640
224	4	0.046351
225	7	0.061871
226	3	0.029940
227	37	0.261465
228	3	0.035870
229	5	0.046151
230	47	0.377466
231	8	0.020270
232	47	0.365896
233	77	0.493938
234	4	0.032211
235	15	0.128552
236	230	1.410392
237	134	0.853693
238	1	0.014601
239	22	0.172232
240	2	0.024960
241	46	0.341845
242	19	0.135843
243	14	0.077231
244	154	0.922544
245	3	0.020091
246	5	0.038750
247	31	0.225814
248	19	0.111882
249	3	0.018930
250	5	0.044791
251	51	0.330005
252	2	0.023071
253	36	0.224323
254	9	0.043911
255	6	0.034650
256	48	0.294414
257	4	0.029541
258	719	3.613906
259	71	0.402037
260	46	0.233463
261	12	0.077581
262	3	0.022470
263	54	0.322035
264	3	0.033921
265	4	0.029501
266	6	0.040020
267	3	0.028701
268	16	0.104062
269	34	0.227423
270	20	0.129192
271	7	0.040331
272	115	0.615180
273	20	0.144922
274	233	1.048956
275	2	0.019870
276	2	0.015010
277	143	0.741222
278	5	0.036571
279	135	0.752931
280	3	0.029250
281	9	0.066501
282	207	0.687881
283	37	0.237654
284	2	0.023720
285	12	0.063671
286	28	0.159363
287	4	0.025110
288	3	0.021241
289	9	0.068971
290	11	0.068951
291	20	0.125472
292	4	0.029090
293	131	0.678500
294	2	0.020851
295	213	1.174798
296	21	0.103282
297	4	0.030170
298	4	0.029821
299	41	0.247534
300	20	0.123312
301	1	0.011040
302	12	0.063171
303	39	0.222494
304	116	0.477357
305	3	0.021921
306	2	0.021260
307	49	0.280525
308	7	0.046650
309	173	0.923735
310	11	0.085481
311	11	0.084962
312	7	0.045440
313	12	0.086562
314	28	0.150572
315	5	0.039071
316	234	0.918865
317	27	0.126532
318	11	0.064661
319	18	0.119302
320	2	0.015810
321	4	0.034220
322	13	0.076631
323	3	0.025740
324	33	0.200233
325	19	0.112832
326	41	0.224284
327	5	0.038790
328	3	0.017121
329	7	0.039460
330	33	0.201384
331	47	0.289994
332	27	0.177363
333	13	0.089382
334	6	0.034960
335	37	0.198073
336	6	0.029151
337	140	0.744642
338	96	0.518668
339	53	0.271834
340	12	0.144793
341	119	0.975975
342	3	0.051301
343	20	0.222753
344	2393	8.370301
345	84	0.641640
346	7	0.088961
347	175	1.316191
348	2	0.040161
349	28	0.256514
350	4	0.043431
351	766	5.312633
352	53	0.439917
353	18	0.167283
354	2	0.027610
355	5	0.041761
356	7	0.039040
357	32	0.232784
358	37	0.346606
359	7	0.089571
360	85	0.590379
361	298	1.769417
362	60	0.425687
363	3	0.035891
364	705	2.411367
365	1	0.024900
366	104	0.428227
367	187	1.183178
368	22	0.207194
369	20698	42.967223
370	29	0.223334
371	5	0.071821
372	48	0.256064
373	1	0.027260
