0;2234735;601000241649
1;32369;601000928865
2;22184113;288678641163
3;1496652;601000405511
4;30879;601000917076
5;57;61641019662
6;518517;348905785339
7;33898;220802098925
8;203275;601000708414
9;31790389;601000491865
10;734022;596673233373
11;1998955;601001059633
12;42062;601000818227
13;57;64493959146
14;20715075;601002531055
15;8069664;601000454807
16;247799;601000284323
17;41397853;601000425461
18;907042;601000748408
19;120567;601000532844
20;0;280641710
21;79738;3094135798
22;20238;506206676400
23;2707095;601000919805
24;19325633;601000304628
25;19743352;601000117325
26;1450219;63969333553
27;51104140;601000136281
28;17269234;601000415588
29;51872623;90187107519
30;12595020;601000727810
31;9723493;601000441107
32;7379103;236181920435
33;1729935;12342358079
34;128798;10141702978
35;565423;29872994036
36;31;601001073118
37;821107;141394469291
38;47811135;601000539516
39;1078692;30887964319
40;2395199;271664689812
41;2395215;189347903543
43;79597;34861474874
44;8;5533574875
45;2147628;231695959367
46;229;5431362718
47;0;11136868
48;71;6712455141
51;5799;728599291
53;736248;48380339180
55;3583;423811335
56;26585;25660100494
57;0;7215927561
58;83;5312305517
59;79;5283317279
60;14390446;601000871780
62;95;75879074
63;10934795;54200496471
64;1194560;93639022622
65;3409392;255144484408
66;0;126079239
67;0;89416722
69;20;183450376
71;2395247;149674411088
72;5680;5314299324
73;1104;1653420296
74;2267;727319376
75;30703107;601000596430
78;288910;21536421175
79;35565105;601000876846
80;1407552;120296900120
81;32319;4126397277
82;243838;19009139318
83;25;65338010
84;167;601000560427
85;337;601000984945
86;554;601001051275
88;108042;10942118399
90;149144;22234547602
92;32109;24369321294
93;26588;20874116753
97;663028;37775482172
100;12322189;601000564871
101;2109;952244684
102;4294929;50855350598
103;1157;629329713
104;41;270312871
109;0;5163202
110;245587;30759165444
111;235601;30595744932
112;23048806;601000680911
114;50665;18705117743
115;1512565;340752645456
117;4657;8639537418
118;0;336752
119;0;194612
120;2489818;6861276823
123;1329846;119496706626
124;565246;16099230304
127;55485;3343472381
128;55196;1144337232
129;1408;1238823671
130;41046525;601000567318
131;605;65295068
133;6219;901840072
136;1;45996419
137;1;66390264
139;846238;60891105852
142;77238437;601000505895
149;3339;390390216
150;99;262185998
152;2457464;154598038743
153;10522;2521191122
154;637640;24840106440
156;365;36468946
157;10510545;106807456106
158;4356;8178524898
159;2633;5712296374
160;4616;8656806261
161;2862;4773563780
162;922;3047620910
163;234355;14127877969
164;762948;15027910450
170;2524335;138340134548
171;135714;13508407264
172;856814;36305111607
173;9847936;361838395661
176;2442620;192069874057
177;12879;8311904522
183;147007;11022575164
184;116959;10120435332
185;2672197;141227974590
188;307703;28008601589
189;0;128807080853
192;16359;1644996637
194;0;380537216
195;126384;2639882862
197;369304;601000603856
199;2650177;129621688635
203;2267;479570609
209;39872215;596094964547
210;1802014;71312261038
211;1301;7052937858
212;27159;1504119173
213;1191;5536122432
215;0;353447
218;7491937;344961072209
222;289032;9307141409
224;2986807;151249551588
226;13125049;200004925687
230;846042;12572174680
232;18;13680955
234;6309820;295818939064
236;9607;6706453975
237;186246407;509669583923
239;57;5241254
249;20172414;601000778378
250;4596072;212329974552
252;3137615;121853632289
255;3891;4270937046
259;4514666;44880477236
264;249427;20059953135
265;9803;17808216641
266;16481;752819121
267;618358;13784124113
268;274375;7871793956
271;0;237765
272;186092;6164030303
274;1090250;67987560471
278;617;22766768
281;511366;35975110626
291;37794;1361679467
292;433412;26352249935
296;3130253;204463930492
298;144886;15980013254
303;126329;3794595318
307;256356;20438745302
311;182247787;601000494875
319;2141139;135765822739
320;2202938;73514966524
322;252096;23802630501
323;703;4962683436
324;697;1815669787
325;3419076;110843605794
327;637888;21090404439
332;5252;119757333
333;112829856;601000529554
334;267;36917071024
336;53224;5828478929
341;968480;13557156492
397;1054177;601000740688
447;0;865735757
493;6;6687011
592;54;3512405216
688;193726;10421318670
